,country3,region,subregion,place_name,station_name,notes,type,icao,lat,lon,elev
2527,USA,MD,Queen Anne's County,Stevensville|Kangaroo Beach,Bay Bridge*,,,KW29,38.97638889,-76.32963889,4.3
2528,USA,MD,,Suitland|Washington DC,NWS National Meteorological Center,,,KWBC,,,
2529,USA,MD,Carroll County,Westminster|Airport Acres,Clearview Airpark,,,K2W2,39.46702778,-77.01744444,243.2
2530,USA,MD,Carroll County,Westminster|Pinch Valley Estates,Carroll Co,,,KDMW,39.608278,-77.007667,240.5
2531,USA,ME,Penobscot County,Ashland|Moosehorn Crossing,Bradford Camps,,,KME3,46.39583333,-69.005,248.4
2532,USA,ME,Androscoggin County,Auburn|Marston Corner,Lewiston AP|Central AP|Lewiston NAAF,,,KLEW,44.048472,-70.283508,87.5
2533,USA,ME,Kennebec County,Augusta,Augusta AP,,,KAUG,44.32065,-69.797319,107.0
2534,USA,ME,Kennebec County,Augusta|Hallowell,Augusta,,,KM00,44.26756889,-69.78171111,7.0
2535,USA,ME,Penobscot County,Bangor,Bangor International AP|Dow AFB,,,KBGR,44.807444,-68.828139,58.5
2536,USA,ME,Penobscot County,Bangor|Lucky Landing,Lucky Landing Marina And Spb,,,K06B,44.90701333,-68.80503611,35.1
2537,USA,ME,Hancock County,Bar Harbor|Trenton,Bar Harbor AP,,,KBHB,44.449706,-68.361489,25.3
2538,USA,ME,Waldo County,Belfast Municipal|Dog Island Corner,Belfast Municipal AP,,,KBST,44.409389,-69.011833,60.0
2539,USA,ME,Oxford County,Bethel|Mayville,Bethel Rgnl,,,K0B1,44.42516667,-70.80991667,205.4
2540,USA,ME,York County,Biddeford|Airport Village,Biddeford Muni,,,KB19,43.46411111,-70.47238889,47.9
2541,USA,ME,Hancock County,Blue Hill,Blue Hill,,,K07B,44.44797222,-68.56969444,110.6
2542,USA,ME,Sagadahoc County,Bowdoinham,Merrymeeting Field,,,K08B,44.0,-69.88713889,18.6
2543,USA,ME,Penobscot County,Brewer|South Brewer,Brewer,,,K0B2,44.76383333,-68.76786111,37.8
2544,USA,ME,Cumberland County,Brunswick Station,NAS,,,KNHZ,43.89236389,-69.93883028,21.9
2545,USA,ME,Cumberland County,Brunswick|Brunswick Station,Brunswick Executive,ADD/20120209.,,KBXM,43.892356,-69.938831,22.6
2546,USA,ME,Aroostook County,Caribou,Caribou Muni AP,,,KCAR,46.871639,-68.018194,189.0
2547,USA,ME,Franklin County,Carrabassett,Sugarloaf Rgnl,,,KB21,45.08533333,-70.21633333,269.8
2548,USA,ME,Piscataquis County,Chesuncook,Chesuncook Lake House,,,K1ME,46.060875,-69.40944444,287.1
2549,USA,ME,Piscataquis County,Chesuncook|Pine Knoll,Nugent Chamberlain Lake,,,K39B,46.21670639,-69.24949583,288.0
2553,USA,ME,Aroostook County,Clayton Lake,Clayton Lake,,,K40B,46.61,-69.52,314.0
2554,USA,ME,Washington County,Cutler|North Cutler,Cutler Rgnl,,,KME2,44.68,-67.26436111,16.8
2555,USA,ME,Washington County,Deblois,Deblois Flight Strip,,,K43B,44.72641667,-67.99072222,66.1
2556,USA,ME,Penobscot County,Dexter|Russell Corner,Dexter Rgnl,,,K1B0,45.00413889,-69.23702778,162.5
2557,USA,ME,Piscataquis County,Dover/foxcroft|Dover-Foxcroft,Charles A. Chase Jr. Memorial Field,,,K44B,45.17747222,-69.24466667,158.5
2560,USA,ME,Kennebec County,East Winthrop|Island Park,Lakeside Marina,,,K03M,44.31522222,-69.88705556,50.3
2561,USA,ME,Washington County,Eastport,Eastport,,,KEPM,44.910111,-67.012694,13.7
2562,USA,ME,York County,Eliot|East Eliot,Littlebrook Air Park,,,K3B4,43.1431425,-70.77227667,37.8
2564,USA,ME,Aroostook County,Frenchville|Saint Agatha,Aroostook AP,,,KFVE,47.2855,-68.312722,300.8
2565,USA,ME,Oxford County,Fryeburg,East Slopes AP,,,KIZG,43.991139,-70.947889,138.4
2566,USA,ME,Piscataquis County,Greenville,Greenville Municipal AP,,,K3B1,45.46302778,-69.55161111,427.0
2567,USA,ME,Piscataquis County,Greenville,Maine Forestry Service,,,KGNR,45.46666667,-69.58333333,313.0
2568,USA,ME,Piscataquis County,Greenville Junction,Currier's,,,K21M,45.46254722,-69.6195,313.6
2569,USA,ME,Piscataquis County,Greenville|The Highlands,Greenville,,,K52B,45.47461278,-69.6038575,313.3
2570,USA,ME,Aroostook County,Houlton,International AP,,,KHUL,46.124608,-67.792361,149.0
2571,USA,ME,Waldo County,Islesboro,Islesboro,,,K57B,44.30247222,-68.91058333,26.8
2572,USA,ME,Somerset County,Jackman,Newton Field,,,K59B,45.63275583,-70.24879222,359.1
2573,USA,ME,Somerset County,Jackman,Moose River,,,K60B,45.63338,-70.26617861,352.7
2574,USA,ME,Penobscot County,Levant|South Levant,Griffin Field,ADD/20120209.,,KPG1,44.86772,-68.97711,61.0
2575,USA,ME,York County,Limington|Ruin Corner,Limington-harmon,,,K63B,43.76302778,-70.67247222,89.0
2576,USA,ME,Penobscot County,Lincoln,Lincoln Regional AP,,,KLRG,45.362161,-68.534747,63.1
2577,USA,ME,Androscoggin County,Livermore Falls|East Livermore,Bowman Field,,,KB10,44.41,-70.14608333,98.8
2578,USA,ME,Washington County,Lubec|Ridge,Lubec Muni,,,K65B,44.83655556,-67.02697222,25.9
2579,USA,ME,Washington County,Machias,Machias Valley,,,KMVM,44.703111,-67.478611,29.3
2580,USA,ME,Washington County,Meddybemps,Gillespie Fld,,,K66B,45.03340944,-67.34943556,61.0
2581,USA,ME,Penobscot County,Millinocket|Little Italy,Millinocket Muni AP,,,KMLT,45.647833,-68.685556,124.4
2582,USA,ME,Piscataquis County,Millinocket|Stephensons Landing,Millinocket,,,K70B,45.72838111,-68.84448556,150.0
2583,USA,ME,Kennebec County,Mount Vernon,Seven G S,,,K75B,44.49173167,-69.99116583,100.3
2584,USA,ME,Cumberland County,Naples,Brandy Pond,,,K5ME,43.95455556,-70.59108333,81.7
2585,USA,ME,Cumberland County,Naples,Long Lake,,,K76B,43.97090556,-70.60367,81.7
2586,USA,ME,Piscataquis County,Norcross/millinocket/|Stephensons Landing,Buckhorn Camps,,,K78B,45.65421417,-68.94948778,152.4
2587,USA,ME,Somerset County,Norridgewock|Sandy River,Central Maine AP of Norridgewock,,,KOWK,44.7155,-69.866472,82.3
2588,USA,ME,Penobscot County,Old Town|Milford,Dewitt Field,,,KOLD,44.952336,-68.674494,38.4
2589,USA,ME,Oxford County,Oxford|Oxford Station,Oxford County Rgnl,,,K81B,44.15744444,-70.48127778,105.2
2590,USA,ME,Penobscot County,Patten|Shin Pond,Shin Pond,,,K85B,46.10421444,-68.56198167,237.1
2591,USA,ME,Somerset County,Pittsfield,Pittsfield Muni,,,K2B7,44.76852778,-69.37441667,60.0
2592,USA,ME,Aroostook County,Portage Lake,Portage Lake Muni,,,K87B,46.76027778,-68.48083333,185.3
2593,USA,ME,Cumberland County,Portland|South Portland Gardens,International Jetport | Portland AP,,,KPWM,43.645644,-70.308617,22.9
2595,USA,ME,Cumberland County,Portland|West Pownal,Gray/WSFO,,,KGYX,43.8925,-70.25722222,124.5
2596,USA,ME,Cumberland County,Portland|West Pownal,NWSFO,,,KPTX,43.8833,-70.25,74.0
2597,USA,ME,Aroostook County,Presque Isle,Northern Maine Regional AP at Presque Isle | Presque Isle AFB,,,KPQI,46.688961,-68.044789,162.8
2598,USA,ME,Aroostook County,Presque Isle|Rands,Northern Maine Rgnl,,,K83B,46.70754167,-68.06114111,152.4
2599,USA,ME,Washington County,Princeton|West Princeton,Princeton Municipal AP,,,KPNN,45.200667,-67.564389,80.5
2600,USA,ME,Franklin County,Rangeley,Rangeley Lake,,,KM57,44.95330556,-70.66305556,462.7
2601,USA,ME,Franklin County,Rangeley|Loon Lake,Steven A. Bean Muni,,,K8B0,44.991895,-70.66462472,555.0
2602,USA,ME,Knox County,Rockland|Ash Point,Knox County Regional AP | Rockland AP,,,KRKD,44.060075,-69.099256,16.8
2603,USA,ME,York County,Saco|Tory Hill,Greaton Airfield,ADD/20120209.,,K98M,43.57572,-70.51886,51.8
2604,USA,ME,York County,Sanford|South Sanford,Municipal AP | Sanford AP,,,KSFM,43.393806,-70.708,74.4
2605,USA,ME,Aroostook County,Sinclair,Long Lake,,,K92B,47.19309611,-68.23142611,177.1
2606,USA,ME,Hancock County,Stonington|West Stonington,Stonington Muni,,,K93B,44.17322222,-68.68025,9.8
2607,USA,ME,Hancock County,Swans Island|Atlantic,Banks,,,KME5,44.16538889,-68.42816667,30.5
2608,USA,ME,Androscoggin County,Turner|Auburn Plains,Twitchell,,,K3B5,44.18894444,-70.23286111,108.2
2609,USA,ME,Aroostook County,Van Buren,Van Buren,,,K05B,47.15893194,-67.93196833,134.1
2610,USA,ME,Kennebec County,Wales|South Monmouth,Wales,,,KME6,44.17452778,-70.01894444,64.0
2611,USA,ME,Kennebec County,Waterville|Oakland,Robert LaFleur AP | Waterville AP,,,KWVL,44.53325,-69.675528,101.2
2612,USA,ME,Sagadahoc County,Wiscasset Airport|Montsweag,Wiscasset Airport,,,KIWI,43.961417,-69.712556,21.3
2613,USA,MI,Lenawee County,Adrian|Maple Woods Manufactured Home Community,Lenawee County AP,,,KADG,41.866278,-84.078,243.2
2614,USA,MI,Allegan County,Allegan|Allegan Mobile Estates,Padgham Field,,,K35D,42.53046764,-85.82374844,215.2
2615,USA,MI,Gratiot County,Alma|Eugene,Gratiot Community AP,,,KAMN,43.322139,-84.687944,229.5
2616,USA,MI,Alpena County,Alpena|Lakeshore Estates Mobile Home Park,Silver City Airpark,,,K53M,45.13234722,-83.44802778,207.3
2617,USA,MI,Alpena County,Alpena|Paxton,County Regional,,,KAPN,45.078083,-83.560306,210.0
2618,USA,MI,Washtenaw County,Ann Arbor|Pittsfield,Ann Arbor Muni AP,,,KARB,42.222925,-83.745658,255.7
2619,USA,MI,Montmorency County,Atlanta,Atlanta Muni,,,KY93,45.00000833,-84.13333667,268.2
2620,USA,MI,Saint Clair County,Avoca,Tackaberry,,,K07D,43.064475,-82.72383333,232.9
2621,USA,MI,Saint Clair County,Avoca|Abbottsford,Avoca,,,K39G,43.0300275,-82.66936861,221.3
2622,USA,MI,Huron County,Bad Axe,Memorial,,,KBAX,43.780222,-82.985417,232.6
2624,USA,MI,Huron County,Bad Axe,Engler Field,,,KE53,43.78381194,-82.98624861,219.5
2625,USA,MI,Lake County,Baldwin|Marlborough,Baldwin Muni,,,K7D3,43.8754875,-85.84212361,252.4
2626,USA,MI,Shiawassee County,Bannister|Olney Corners,Shady Lawn Field,ADD/20120209.,,K4M4,43.12864,-84.38126,208.2
2627,USA,MI,Baraga County,Baraga|Pelkie,Baraga,,,K2P4,46.78491667,-88.57783333,257.6
2628,USA,MI,Clinton County,Bath,Bath,,,K41G,42.84031111,-84.479145,260.9
2629,USA,MI,Calhoun County,Battle Creek|Avenue A Mobile Home Estates,Kellogg Field,,,KBTL,42.306472,-85.250089,289.9
2630,USA,MI,Bay County,Bay City|Bay Side Village Mobile Home Park,James Clements Muni,,,K3CM,43.54694444,-83.89547222,178.0
2631,USA,MI,Charlevoix County,Beaver Island|Bonner Landing,Beaver Island AP,,,KSJX,45.692222,-85.566611,203.9
2632,USA,MI,Charlevoix County,Beaver Island|Saint James,Welke,,,K6Y8,45.72116242,-85.5203445,202.4
2633,USA,MI,Ionia,Belding,Boulder Canyon AP,ADD/20210128.,,K56C,43.07568,-85.26852,250.9
2634,USA,MI,Antrim County,Bellaire,Antrim County AP,,,KACB,44.988583,-85.198361,189.6
2635,USA,MI,Washtenaw County,Belleville|Swan Creek Mobile Home Community,Belleville,,,K43G,42.17670694,-83.54576972,212.1
2636,USA,MI,Berrien County,Benton Harbor Airport|Benton Heights,Benton Harbor Ross Fld,,,KBEH,42.128381,-86.424881,197.8
2637,USA,MI,Berrien County,Berrien Springs,Andrews University Airpark,,,KC20,41.95172167,-86.36765889,205.1
2638,USA,MI,Mecosta County,Big Rapids|Havenview Mobile Home Court,Roben-Hood,,,KRQB,43.722639,-85.504056,301.5
2639,USA,MI,Lenawee County,Blissfield|Coach Light Estates Mobile Home Park,Betz,,,K44G,41.85560361,-83.87077444,210.6
2640,USA,MI,Mackinac County,Bois Blanc Island|Pointe Aux Pins,Bois Blanc Island,,,K6Y1,45.76629767,-84.50381394,202.4
2641,USA,MI,Charlevoix County,Boyne City,Boyne City Muni,,,KN98,45.20834167,-84.99032917,200.9
2642,USA,MI,Charlevoix County,Boyne Falls,Boyne Mountain AP,,,KBFA,45.165842,-84.924114,219.2
2643,USA,MI,Livingston County,Brighton|Woodland Lake Mobile Courts,Brighton,,,K45G,42.56981389,-83.77852778,296.6
2644,USA,MI,Jackson County,Brooklyn,Shamrock Fld,,,K6G8,42.09504111,-84.24078111,300.8
2645,USA,MI,Wexford County,Cadillac Leisure Mobile Home Community,Wexford County,,,KCAD,44.275333,-85.418917,398.1
2646,USA,MI,Monroe County,Carleton|Grafton,Wickenheiser,,,KW87,42.0181,-83.37715417,185.9
2647,USA,MI,Tuscola County,Caro|Wahjamega,Tuscola Area AP,,,KCFS,43.458861,-83.445444,214.6
2648,USA,MI,Sanilac County,Carsonville|Forester,Circle U,,,K2F2,43.49140556,-82.6236,222.2
2649,USA,MI,Charlevoix County,Charlevoix|Boulder Park,Charlevoix Muni AP,,,KCVX,45.304861,-85.275306,203.6
2650,USA,MI,Eaton County,Charlotte|Chester,Wend Valley,,,K49G,42.57920306,-84.90832361,261.8
2651,USA,MI,Eaton County,Charlotte|Meadows Mobile Home Park,Fitch Beach AP,,,KFPK,42.574083,-84.812111,271.6
2652,USA,MI,Cheboygan County,Cheboygan,County AP,,,KSLH,45.653739,-84.519303,194.8
2653,USA,MI,Cheboygan County,Cheboygan|Manning,Hoffman's Black Mountain Aerodrome,,,K2M7,45.53194444,-84.30805556,206.4
2654,USA,MI,Saginaw County,Chesaning,Howard Nixon Memorial,,,K50G,43.18318139,-84.13328164,195.4
2655,USA,MI,Isabella,Clare,Denton Farms,ADD/20190717.,,KMI1,43.75386,-84.81094,258.8
2656,USA,MI,Clare County,Clare|Ruby's Mobile Home Park,Clare Muni,,,K48D,43.83448167,-84.74015472,260.9
2657,USA,MI,Lenawee County,Clinton,Honey Acres,,,K7N4,42.07781972,-83.98605417,251.5
2658,USA,MI,Genesee County,Clio|Meadowbrook Manor Estates Mobile Home Park,Cagney,,,K51G,43.14308194,-83.79579528,217.6
2659,USA,MI,Branch County,Coldwater|Countryside Mobile Court,Branch County AP,,,KOEB,41.933489,-85.052308,292.0
2660,USA,MI,Gloucester County,Coopersville|Star Cross,Coopersville AP,,,KC01,39.65555556,-75.01444444,44.2
2661,USA,MI,Keweenaw County,Copper Harbor,Copper Harbor,,,KP59,47.4667,-87.8833,191.0
2662,USA,MI,Shiawassee County,Corunna|Vernon,Millstream Airpark,ADD/20120209.,,K56M,42.96302,-84.04457,229.2
2663,USA,MI,Sanilac County,Croswell,Arnold Field,,,K55G,43.29780278,-82.60659306,239.0
2664,USA,MI,Iron County,Crystal Falls|Mastodon,Iron County,,,K50D,46.00913333,-88.2739,408.4
2665,USA,MI,Genesee County,Davison,Athelone Williams Memorial,,,K6G0,43.02913806,-83.52967306,237.7
2666,USA,MI,Sanilac County,Deckerville|Richmondville,Indian Creek Ranch,,,K56G,43.57771167,-82.647639,227.1
2667,USA,MI,Wayne County,Detroit|Denton,Willow Run,,,KYIP,42.240028,-83.530889,217.9
2668,USA,MI,Wayne County,Detroit|Hamtramck,Coleman A Young AP [Detroit City AP],,,KDET,42.409328,-83.010183,190.5
2669,USA,MI,Wayne County,Detroit|Romulus,Metropolitan Wayne County AP,,,KDTW,42.212444,-83.353389,196.6
2670,USA,MI,Washtenaw County,Dexter,Cackleberry,ADD/20130801.,,K2E8,42.42512,-83.86854,273.7
2671,USA,MI,Cass County,Dowagiac,Dowagiac Muni,,,KC91,41.99291667,-86.12827778,227.7
2672,USA,MI,Chippewa County,Drummond Island,Yacht Haven,ADD/20120717.,,KD22,46.02479,-83.75251,176.8
2673,USA,MI,Chippewa County,Drummond Island,Drummond Island AP,,,KDRM,46.009311,-83.743933,203.6
2674,USA,MI,-,Drummond Island,Lapoint,ADD/20200618.,,KMI4,46.04028,-83.69139,176.8
2675,USA,MI,Genesee County,Durand,Waite Field,ADD/20130801.,,K29M,42.89072,-83.93204,250.2
2676,USA,MI,Charlevoix County,East Jordan|East Jordan Mobile Home Park,East Jordan City,,,KY94,45.13009028,-85.10658889,195.4
2677,USA,MI,Iosco County,East Tawas,Iosco County,,,K6D9,44.31282194,-83.42230417,184.4
2678,USA,MI,Antrim County,Eastport|Torch Lake,Torchport,,,K59M,45.05583611,-85.35590528,195.1
2679,USA,MI,Eaton County,Eaton Rapids|Kingsland,Skyway Estates,,,K60G,42.5836475,-84.65137,283.8
2680,USA,MI,Grand Traverse County,Elk Rapids|Angel,Yuba,,,K34U,44.83889111,-85.43118139,196.6
2681,USA,MI,Gratiot County,Elwell|Timber Country Mobile Home Park,Hamp,,,K68R,43.39947583,-84.80084472,251.5
2682,USA,MI,Saint Clair County,Emmett,Sharpe's Strip,,,K200,42.95161111,-82.77591667,238.1
2683,USA,MI,Saint Clair County,Emmett,Sharpe's Strip,ADD/20130801.,,K2E2,42.95161,-82.77592,238.1
2684,USA,MI,Leelanau County,Empire,Empire,,,KY87,44.78749778,-86.00425806,287.7
2685,USA,MI,Monroe County,Erie|Ottawa,Erie Aerodrome,,,KM84,41.78269444,-83.51777778,184.4
2686,USA,MI,Delta County,Escanaba Delta Co Airport|Fairview Trailer Court,Escanaba Delta Co Airport,,,KESC,45.722675,-87.093717,185.6
2687,USA,MI,Osceola County,Evart,Evart Muni,,,K9C8,43.8958525,-85.27920861,310.6
2689,USA,MI,Genesee County,Flint|Villa Estates Mobile Home Park,Bishop Intl,,,KFNT,42.965472,-83.74475,238.4
2690,USA,MI,Genesee County,Flushing,Dalton,,,K3DA,43.05250242,-83.80489978,223.4
2691,USA,MI,Livingston County,Fowlerville,Maple Grove,,,K65G,42.71725556,-84.06245972,276.2
2692,USA,MI,Livingston County,Fowlerville,Maple Grove,,,KE66,42.71708333,-84.06194444,273.4
2693,USA,MI,Saginaw County,Frankenmuth,Wm 'tiny' Zehnder Field,,,K66G,43.31391306,-83.70968444,194.8
2694,USA,MI,Benzie County,Frankfort|Elberta,Dow Memorial AP,,,KFKS,44.625219,-86.200808,193.2
2695,USA,MI,Newaygo County,Fremont Muni|Reeman,Fremont Muni,,,KFFX,43.439306,-85.994889,235.0
2696,USA,MI,Ottawa County,Fruitport|Crockery Mobile Home Park,Flying-a-ranch,,,K39Z,43.10501861,-86.1236625,192.0
2697,USA,MI,Crawford County,Gaylord|Deward,Lakes Of The North,,,K4Y4,44.91251056,-84.87642944,392.3
2698,USA,MI,Otsego County,Gaylord|Nottingham Forest Mobile Home Park,Gaylord,,,KGLR,45.013028,-84.703444,404.8
2699,USA,MI,Genesee County,Genesee|Camelot Villa Mobile Home Community,Duford Field,,,K68G,43.12502611,-83.62634472,235.6
2700,USA,MI,Gladwin County,Gladwin,Zettel Memorial AP [Intermediate Field],,,KGDW,43.970589,-84.475019,235.9
2701,USA,MI,Gladwin County,Gladwin|Butman,Sugar Springs,ADD/20120209.,,K5M6,44.1403,-84.43751,290.5
2702,USA,MI,Ottawa County,Grand Haven|Village Green Mobile Home Park,Grand Haven Memorial Airpark,,,K3GM,43.03405556,-86.19816667,183.8
2703,USA,MI,Eaton County,Grand Ledge|Imperial Mobile Homes,Abrams Muni,,,K4D0,42.77420167,-84.73309806,256.3
2704,USA,MI,Alger County,Grand Marais,Grand Marais AP,,,KY98,46.62081611,-85.91682528,255.4
2705,USA,MI,Kent County,Grand Rapids|Cascade,Gerald R. Ford International AP [Kent County AP/New Site],,,KGRR,42.880833,-85.522806,241.7
2706,USA,MI,Newaygo County,Grant,Grant,,,K01C,43.34168861,-85.7750475,248.4
2707,USA,MI,Crawford County,Grayling,Grayling AAF,,,KGOV,44.680333,-84.728861,353.0
2708,USA,MI,Montcalm County,Greenville|Greenbriar Estates Mobile Home Park,Greenville Muni,,,K6D6,43.14213889,-85.25386111,260.3
2709,USA,MI,Livingston County,Gregory|Unadilla,Richmond Field,,,K69G,42.44170167,-84.06661861,280.7
2710,USA,MI,Wayne County,Grosse Ile|Gibraltar,Municipal AP|Grosse Isle NAS,,,KONZ,42.099078,-83.161469,179.8
2711,USA,MI,Iosco County,Hale,Field Of Dreams,,,KH80,44.36469444,-83.76266667,253.0
2712,USA,MI,Ogemaw,Hale,Sage Lake Spb,ADD/20141229.,,KM47,44.35,-83.94222,276.2
2713,USA,MI,Emmet County,Harbor Springs|Menonaqua Beach,Harbor Springs AP,,,KMGN,45.425472,-84.913472,208.8
2714,USA,MI,Wexford County,Harrietta|Yuma,Bunch's Half Acre,,,K4Y9,44.30833806,-85.77228917,302.7
2715,USA,MI,Clare County,Harrison|Ash Acres,Clare County,,,K80D,44.05279667,-84.81252417,348.1
2716,USA,MI,Alcona County,Harrisville,Harrisville,,,K5Y0,44.66822222,-83.30511111,205.7
2717,USA,MI,Saint Clair County,Harsens Island|Maple Leaf,Harsens Island,ADD/20120209.,,KHD6,42.59223,-82.57195,176.2
2718,USA,MI,Saint Clair County,Harsens Island|Maple Leaf,Harsens Island,,,KZ92,42.58941667,-82.57566667,176.8
2719,USA,MI,Oceana County,Hart/shelby|Shelby,Oceana County,,,KC04,43.64175,-86.32966667,278.9
2720,USA,MI,Barry County,Hastings|Algonquin Lake Trailer Court,Hastings,,,K9D9,42.66345969,-85.3463195,243.8
2721,USA,MI,Mackinac County,Hessel,Albert J Lindberg,,,K5Y1,46.03584972,-84.41975806,231.7
2722,USA,MI,Oakland County,Highland|West Highland,Ponderosa,,,K13D,42.62916667,-83.68308333,310.0
2723,USA,MI,Montmorency County,Hillman,Hillman,,,KY95,45.08292844,-83.93402472,259.1
2724,USA,MI,Hillsdale County,Hillsdale,Hillsdale Muni AP,,,KJYM,41.921303,-84.5867,360.9
2725,USA,MI,Ottawa County,Holland|Lincoln Estates Mobile Home Park,Tulip City,,,KBIV,42.742778,-86.107833,212.4
2726,USA,MI,Ottawa County,Holland|Tasmas Corners,Park Township,,,KHLM,42.795911,-86.161986,183.8
2727,USA,MI,Roscommon County,Houghton Lake Heights,Houghton Lake State,,,K5Y2,44.32918278,-84.79169528,355.1
2728,USA,MI,Roscommon County,Houghton Lake|North Shore Trailer Park,Houghton Lake AP,,,KHTL,44.359869,-84.669483,350.2
2729,USA,MI,Houghton County,Houghton|Hancock|Quincy Mill,Houghton County Memorial,,,KCMX,47.168417,-88.489061,333.8
2730,USA,MI,Livingston County,Howell|Burkhart Ridge Mobile Home Park,Livingston County AP,,,KOZW,42.629428,-83.982194,293.2
2731,USA,MI,Livingston County,Howell|Fairlane Estates Mobile Home Park,Aeronut Park,,,K13M,42.60416667,-83.85861111,298.7
2732,USA,MI,Livingston County,Howell|Sylvan Glen Mobile Estates,Raether,,,K4Y1,42.56519444,-83.85629167,299.9
2733,USA,MI,Cheboygan County,Indian River,Calvin Campbell Muni,,,KY65,45.408345,-84.60003556,183.5
2734,USA,MI,Grand Traverse County,Interlochen|Karlin,Green Lake,,,KY88,44.6061125,-85.75840944,264.0
2735,USA,MI,Ionia County,Ionia|Canterbury Estates Mobile Home Park,Ionia County,,,KY70,42.93799753,-85.06055717,249.0
2736,USA,MI,Dickinson County,Iron Mountain,Kingsford,,,KIMT,45.818361,-88.114556,360.3
2737,USA,MI,Iron County,Iron River|Stambaugh,Stambaugh,,,KY73,46.07876389,-88.63549167,493.2
2738,USA,MI,Gogebic County,Ironwood|Hautala Corner,Ironwood,,,KIWD,46.527472,-90.131389,374.9
2739,USA,MI,Marquette County,Ishpeming|South Greenwood,Edward F Johnson,,,KM61,46.34521861,-87.78846806,440.7
2740,USA,MI,Jackson County,Jackson|Coffman Trailer Court,Reynolds Field,,,KJXN,42.260444,-84.462139,304.8
2741,USA,MI,Ottawa County,Jenison,Riverview,,,K08C,42.93585833,-85.80503528,183.8
2742,USA,MI,Kalamazoo County,Kalamazoo|Colonial Acres Mobile Home Park,Intl Arpt,,,KAZO,42.234389,-85.551556,266.1
2743,USA,MI,Kalamazoo County,Kalamazoo|Doughertys Corners,Newman's,,,K4N0,42.28892639,-85.75001056,256.0
2744,USA,MI,Kalkaska County,Kalkaska,Kalkaska City,,,KY89,44.72518333,-85.203125,313.9
2745,USA,MI,Kent County,Kent City|Green Acres Mobile Home Park,Wilderness Airpark,,,K24M,43.24474639,-85.71170889,239.3
2746,USA,MI,Clinton County,Laingsburg|Westchester Heights,Dennis Farms,,,K15W,42.89447556,-84.39025361,252.4
2747,USA,MI,Missaukee County,Lake City,Home Acres Sky Ranch,,,KY91,44.32028778,-85.17115444,379.8
2748,USA,MI,Isabella County,Lake Isabella,Lake Isabella - Cal Brewer Memorial,,,KD15,43.64447278,-84.98196833,270.1
